"frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty [nm]"
832.0,3465.3390370139923,5840.791358065369,154.7001558167126,21219.52561633054,363.9393164381994,188.00891894104808,8.925156223302475
832.0,4044.9531245823878,2593.593005997867,186.306384605526,18557.793445298186,189.36338820363054,202.36830714388915,15.873923958876066
832.0,5499.958965985293,1634.1303276429574,135.5584217504028,12503.609380578715,308.791234840772,156.37875977338433,9.682577265408
833.0,2424.6678547497268,1489.9483802894902,262.7592691693757,13099.481651990909,237.98475981616852,143.64001982703334,31.71297583225789
833.0,3189.1527861819895,5479.866837335984,540.3110923079425,70888.37577900878,2.3270914327196857E-5,165.0944562229441,28.47698691425822
833.0,3160.4029792343654,3239.291308951784,148.1571746048816,7521.377559502466,208.09076200791515,102.54172308652853,12.62472075014512
833.0,3441.748193228181,5840.732034689466,139.35503068180594,19281.105110905075,347.2075527693002,168.20725321636417,7.152925114274635
833.0,3994.289251161885,2607.3441515547584,174.4023328827356,11550.555149064015,238.58408522717224,133.69855688528062,14.801213358010125
833.0,5474.884022193117,1631.5737091982608,145.32516230703945,7077.81204731659,254.76882956233155,113.64005160568622,14.277046244498973
834.0,2715.270649482419,1961.9528621009433,82.69679769360074,1614.602450801266,362.6770126900534,127.17208763555273,22.613449326530528
834.0,3043.178330787742,5157.684060837496,168.2534071194336,24234.98411816097,338.4526983044772,189.0839529452063,9.293123754742917
834.0,3152.5170945095383,3235.581252572116,155.43842499324154,35730.00656400835,415.1932709289408,199.39049897663273,5.695489290024669
834.0,3453.9398917462713,5818.756072582358,169.00647810962784,17501.732645742566,297.4365275159378,186.11315287389732,12.756241430772358
834.0,3719.7670674910373,2758.1419657057386,153.6959514958373,11840.950098386078,338.12729474799437,197.8117536590415,16.549978068667865
835.0,1894.227587268482,3963.2986416551244,175.39340590598346,14325.942819929478,332.868532517553,136.64073878883048,12.348743434125375
835.0,2923.123642418502,3397.7699058117,254.07476348265695,17935.31544781931,309.97492863457427,204.3500409881056,30.787114399895678
835.0,3043.259204256197,5147.824535278338,191.91919598199374,24356.39575886196,285.7547277260969,195.48625807993724,12.413391383002914
835.0,3250.9952629451122,3151.616811071935,126.27353121616459,6939.479434381539,530.5949710542745,245.63588374585703,23.63148826798969
835.0,3276.7220409515257,4910.589946859112,316.7256974729806,39997.45969775703,253.09835115589723,280.58690488277966,29.442655403468265
835.0,3619.699563611266,6216.568089712583,151.16730965349163,10698.7229683837,329.48619033346336,169.7115259368525,15.21780802713021
835.0,3712.129035730227,2782.2740324285633,230.99987209501677,22485.501615081314,131.80175394895147,161.57014094568902,16.09401958468463
835.0,6250.652994845391,1324.4338948749498,160.28566220187065,5423.915960180475,198.31792321474336,86.89767600042023,17.33939609135934
836.0,1927.1495420584602,3930.0885110671443,193.40643056024928,13262.754020373939,315.6469006912839,153.63798521140828,18.183005364710887
836.0,2848.742940517111,3443.20970222962,178.33704310101712,26907.37985095565,291.43893990987175,185.509832228266,9.227167898060571
836.0,2979.4832147488396,5121.959235124847,153.1397770815205,19749.956739875197,420.67837812528757,249.36095143586275,12.420557191537073
836.0,3476.8698333369,4078.73518137031,136.87109412293586,7752.361214721528,313.5925761245215,130.28653868130476,13.250472300608
836.0,3621.1180594106295,6267.422864293488,167.77925992001678,41188.3654835021,253.29778779016172,223.6617236383211,6.441600480602686
836.0,4970.5645622427855,1904.986396345444,140.32772198199393,17039.49662040558,243.75575485753362,154.38607521823081,7.535584327371448
836.0,6247.612905957937,1315.3968928627144,183.15153099520353,7342.05724654926,167.81787920717517,125.50231566002016,24.05343853883081
837.0,2728.6282474740688,3462.7602224927855,172.17188339017073,27883.1789649271,288.39344211764217,205.2795818563942,9.177769678643369
837.0,2942.880471729412,4934.585589485379,213.81961318052797,25747.14016974519,191.65726738605852,285.75860992258464,21.241387429459223
837.0,2991.563930424596,5160.771613868839,161.55218157845962,21006.923555032932,349.8039149851514,231.761976107657,12.083296788180544
837.0,3589.111395603946,6224.553342142379,156.91402507516167,8886.366920341405,289.0713908782359,160.5216063086585,18.659130433965714
837.0,3654.8983602522308,2792.373609164473,156.2385187564517,13420.130154464709,326.97095110973567,160.1870676606033,12.250800406755483
837.0,4258.190658916945,2367.9809438057355,155.49622622892693,9539.31734492435,330.54492700344616,170.06668773725207,18.082332144101823
837.0,4957.05391087493,1907.3031460322031,156.21290595171544,20322.59107842241,241.72963592185772,187.46195462161057,9.470615349147081
837.0,6277.947105359759,1341.1505836166566,133.60883708812057,10422.943437808764,343.409659502118,177.8260283576924,12.795342853523216
838.0,2651.829126620585,3471.460224764942,150.54755301930248,18306.424943812162,352.886449414441,149.42277368626512,7.812455754551589
838.0,2900.007878302778,4841.439010767556,158.57255630255227,21359.22186098,234.3734661308752,204.71904186078237,10.129631090172436
838.0,3623.00736220375,2782.563266673781,148.1106242775414,15600.31903006837,339.60835842869466,158.63779503706928,9.398555637235189
838.0,3811.4716635657824,6631.838099176288,223.22254522038295,8939.65566688126,211.95232284643748,124.53268804976395,29.096875838303454
838.0,4229.710537546974,2335.940326747063,165.45207310080826,13215.796941723362,243.63267190665695,156.43943527966755,13.617046471736337
838.0,6237.771160845193,1313.7224410542995,154.25304298674496,10648.660429905724,318.096523085067,134.42729360806837,12.641872968101188
838.0,7043.952266602317,1013.6276836229542,198.65382805008858,9654.62701868317,138.7036006897865,103.55682107375239,17.802495155497134
839.0,1942.235254353542,3945.355322391152,166.7125299627475,11262.67426115636,367.43225265749385,152.36829822243547,15.78999363123506
839.0,2562.227334009407,3610.27545644286,242.90137588809182,29317.335187308905,129.9823785566692,143.18240856919604,12.123250000006191
839.0,2926.191136567434,4917.639303261225,248.4553641032358,10833.565041212465,150.70472479102858,145.98263181853997,34.83431173178897
839.0,5923.478871242269,1500.1414708379232,195.88692914987766,34659.39257234793,207.1569112509451,230.2447497222426,10.702706431508924
839.0,6773.643172089682,1572.0863822774418,174.46680275266203,4030.579697915128,302.19935676946557,124.3554738226146,39.333827580205465
840.0,1359.8556640038703,4128.059937216729,258.280543181605,22281.61812455038,320.0521614469058,193.48793216303275,24.263658492164858
840.0,1947.7286841056575,3962.2618785051295,173.20350017223248,26880.431317175793,453.17779724386133,209.51619545187623,9.82785243203992
840.0,3384.80005970584,5275.794657103745,140.14294775724997,9697.18922679475,288.75762382569945,137.53156352385503,11.7288859030335
840.0,3532.2074099201527,2943.9849871501615,485.34371480534304,46201.46847937044,3.2434996637917235E-6,137.5765216094243,29.391248840629295
840.0,3633.0053452439033,6292.939654488171,240.4514318022788,9915.32500890723,140.13716385060127,110.48310893965429,27.024603075331346
840.0,4840.629813982997,1920.3752771585105,126.19955899775861,5874.07736965182,272.9154151312791,130.4710442801609,14.876764080215388
840.0,5797.793933665689,1466.9965464035665,163.77412518678415,17300.611243311847,210.32322925189914,157.66725559010297,10.290964015422796
841.0,1332.7996325461124,4146.693659026093,259.48146842906675,23544.73003975011,242.66802315042187,177.76598370671493,21.306059028006086
841.0,1941.3772254435091,3973.3674003070128,191.748908333589,33112.13735711533,413.6141371922078,237.25525626131372,11.058059700648371
841.0,3306.4585516772286,3096.437611388762,192.63331422854964,8575.85589443085,163.17321971440361,116.82877152731403,21.224514661055913
841.0,3376.25733333973,5277.37975078613,185.31014037951505,25105.139856262987,260.7050924423009,134.3366228141464,7.768256370037182
841.0,3640.328965873719,6294.416782035718,209.8382614296849,16894.918226534635,347.9673828860977,142.64696364201734,15.617488643098566
841.0,4400.579718646177,2401.119198966644,162.99390241775401,6750.507859644305,226.90006107045738,131.35619759598697,21.692123569887908
841.0,5816.394618380924,1525.0794713528371,160.2793724704003,24013.55640484205,293.34695248353825,173.7097201039917,7.835356611131492
841.0,6920.356941245566,1175.0776412534155,328.7380061799778,32304.02803189301,122.63068207245254,181.53024490220878,25.437180137222715
841.0,6819.2808094168195,1549.346003476599,232.2635432762147,25128.416413649913,161.15520634026018,175.71332341787985,15.828898829303004
842.0,1286.9694964207958,4164.549321804523,236.21885439586572,17801.838617595942,269.0948515233236,172.3624977831826,22.6415547943794
842.0,1974.0191189445723,3971.908034867582,156.27947792197654,16264.812755382047,444.2214902515136,194.1762285016724,12.245679950010162
842.0,2289.8731078314863,1534.8278818350414,257.7391057905501,9470.66440638414,338.3090200422821,158.0776015599708,46.399218369553864
842.0,2327.2342613647393,781.3485846981574,123.88009289164118,2512.1163349594303,368.3900301936175,126.20628784515092,32.31150966514031
842.0,3447.4891716186503,2984.767183134825,243.28016502687416,26307.602440462746,283.794470436697,241.93286247683258,22.789119064342582
842.0,3370.3381494691716,5270.477068423204,158.12797563768353,5136.843881307761,225.67534584528252,105.79235741777386,21.63188095209463
842.0,3478.662764541387,2972.6363126579386,278.7461394484736,32199.806233431485,278.38705218546875,256.80808363967685,25.936075612286157
842.0,5036.5672788655165,1825.6075104888464,179.54610576609076,9354.36791035008,199.99719525568182,142.52744403854146,20.606788562591813
842.0,5861.996205324974,1545.1144134461938,220.7120721836967,46570.465948385245,259.46221068973324,276.0343526581432,12.107013443607581
842.0,7064.906572601718,997.1838844825469,161.1151862688113,6470.712604128286,286.6741911976837,124.97886515034328,21.045709925335405
843.0,3164.2131469353053,3262.516257062595,201.58531319676615,9320.951545601056,206.2216197893641,167.93855867680776,30.660968959621243
843.0,3627.9871114621724,2789.4691839513284,170.7260173727663,20163.08558754426,252.83252711179645,163.64966284270722,9.959022347438871
843.0,6312.742827253402,1416.6311082617785,246.50562159419596,32337.440045170017,306.12569567760625,239.37907573119293,18.842910539747898
843.0,7064.753198389843,1045.5764159105431,199.17649503181732,9835.161453992781,273.0379513718957,143.26841592837653,24.22849927107879
844.0,2999.99990753505,3309.639007582229,276.55064134100155,44014.49254677659,244.84697012589467,340.8617053066698,24.779672948548043
844.0,3166.536288289563,3237.3664718290497,166.70654191992034,26528.954803352328,523.9577270389326,303.81612886299166,13.337448662315735
844.0,3498.6560933295464,2907.540881313253,324.50411672955903,70665.59849961265,1.334540935657764E-5,355.0366682949732,22.13671410448011
844.0,5044.303594210887,1786.965933453701,188.08409012540696,16721.291533862433,244.72323784310186,148.10411881712884,13.17330042147709
844.0,6262.397807190843,1333.5964607695557,179.73089476407543,14892.42169773433,266.30953676159004,136.4538293078799,12.45593254519762
844.0,6869.353714176959,1489.0953750828342,400.63488401456436,68769.60496691866,1.773808245787436E-6,206.59825508822956,20.203235093615678
845.0,2889.1013522231287,4761.002351249805,147.9861493455599,22146.367643342965,237.79848754923137,154.936268270074,6.481725025873263
845.0,3224.054666023436,3157.8897817023617,259.96700526952435,24290.40822956002,210.08417158281233,215.80776766971582,25.140992349398182
845.0,3451.5675160624396,5802.462532796762,149.11492929498766,13577.767492814739,281.2098868570746,202.54322080685284,13.919173586195416
845.0,3426.139165630952,2996.4265740924084,210.56776342011568,20175.771360893003,244.67894346545575,195.17209745323223,17.98171682219586
845.0,5081.799674179879,1805.3351803475211,204.3611058550999,46310.90983608217,175.37752721028224,265.1772417491597,10.036842844005294
845.0,6251.669091099956,1305.601155071088,135.11884948865088,10172.628644786999,366.25846639394683,169.7165881791895,12.800047034495563
845.0,7224.662840746766,1562.90488861318,187.19724255244395,5749.016335721825,238.19664204453125,107.16796501409902,27.40560314695881
846.0,2583.312254826276,3715.0602528019444,431.7851625841261,44268.72974041962,1.6563154999070654E-5,142.30023844780118,25.121527031303977
846.0,2884.022421339401,4754.579335370459,154.71357808988182,18310.802137349543,247.6589830288164,186.3665931526265,10.245071061162994
846.0,3165.6091605383335,3258.6583382210633,323.0359689767574,58558.68976297346,6.220551544985769E-6,290.6586443709756,21.680368428284428
846.0,3472.2726112958367,5789.748154750576,144.1099775755422,17555.64713340413,313.34989990438714,149.41085486442373,7.468257824013875
846.0,3467.676050494282,2985.10583022662,170.42881944099582,17742.86556804938,403.21265955178137,216.23589386377878,14.846181429215083
846.0,4888.023428244454,1906.725468796617,234.7278534446491,53576.40895148646,70.87269435685022,259.9293862078747,11.21428792916177
846.0,6274.041288494996,1309.371310586681,169.7482829704144,12987.328785290647,280.8549044841475,151.28037819881163,14.104240347619928
847.0,1226.8744993759587,4175.794685040493,219.62879474171666,16941.85471361862,147.0624810202774,140.82289794001565,16.837446076645563
847.0,2755.4415985137866,3408.455562705716,153.75422376134208,4396.631973533806,221.30120432410232,103.15864791697022,23.294377998939424
847.0,2980.583889701733,5057.483179561239,221.68694546007413,19045.596797552294,69.32526848235437,142.17135189273174,15.41226475419287
847.0,3451.041812423455,5802.191731193102,148.99775874556707,17430.254058960534,335.4706019834316,185.97786514222975,9.96350985792456
847.0,3509.6736812245026,2939.408118439009,155.97878716874436,14460.537513883019,351.4255932417212,187.1037329675632,13.218223072188833
847.0,4888.552946767462,1903.9046248741483,188.3315840058162,35965.21905091912,265.4256668482423,224.03549492582366,9.28543471931862
847.0,6259.334713583227,1303.3375594925144,155.99774660834538,13077.58326373691,194.48488889920662,126.2674622376903,9.91506736625959
848.0,2538.833693957815,3800.2877560415372,270.07025214856685,68169.47882280304,3.494135641762016E-6,317.7994882035123,14.24369129528903
848.0,2981.7547586801575,5053.334781392552,153.9616222300882,19599.00483854207,349.1779072060947,173.25502422871136,8.82645730277154
848.0,3452.972207895644,5796.535174017724,153.2737004213738,21922.35160251204,288.652458484255,202.840954106912,9.142990721031738
848.0,3721.664449157601,2740.322032340164,147.0055581005521,8234.14490527711,312.7604238555478,157.2588263831762,17.32274391855066
848.0,4230.705427274499,7083.025323099904,273.1695735922755,17870.47820226428,170.3092802844649,158.21444286872182,27.677022740694387
848.0,4843.249495314089,1934.5661246779262,161.7502639177315,22622.19968295264,329.9949105973638,172.72287550217789,8.417491629337778
848.0,5496.130681493422,1658.7406409271678,196.34655125134623,16136.88490117731,281.1833125078386,130.27882658717232,13.097258172506528
848.0,6260.382030489371,1332.9730213166774,155.22364386362085,14042.111396494292,232.29366431514714,157.63275465193777,11.37916808454025
849.0,2732.787312181205,3715.7547031529753,178.6838405400884,14517.698369471045,265.1106749122342,142.67463455055477,13.19540901263852
849.0,3388.3790071016188,4543.865683916058,241.5224645347277,35507.15731949622,181.26314443876169,245.99408949915932,16.93308200834945
849.0,3435.415723283849,5792.158106986818,157.98586057503002,19611.238396355307,342.1223909926413,205.75949817506444,11.001113191773213
849.0,3628.3954056439147,2810.3465203955616,183.58814716529474,26516.51751595947,284.53248317500805,236.35171781075962,12.603097466345783
849.0,4277.324412364472,7162.810465777024,159.10503994462937,15416.215398387858,319.09393064462057,127.18389949266012,8.822921721708132
849.0,4819.122406299095,1982.5743183428158,147.35997638039913,20988.179497701596,246.5635746658176,158.75228049716262,6.940977510521063
849.0,6217.593603361846,1320.8719281833212,135.9063705467064,5525.0996993452245,223.71402963777848,110.83718971535991,15.594313277249114
850.0,2686.1252555813826,2007.8295061596577,345.3107589760044,32508.951405904365,32.810531424421384,120.82901285211739,18.61492648646005
850.0,2670.663094677622,3598.7752725137316,184.3731975688141,16516.691054184295,259.52575231617897,134.3924917717919,11.647266288954322
850.0,3025.3078152404178,4831.16522455504,191.24616352088998,8038.860998550319,316.0266775685896,157.3857366871792,29.9938490496629
850.0,3173.560217664859,5653.100618719683,208.13464427807983,7801.513941345705,205.87966158957292,103.701803318555,24.174950028227858
850.0,3407.941803745876,4437.495589357455,145.36960048280642,16978.7354110778,414.0019577151658,186.3506034317153,9.757357923772144
850.0,3696.4844739266487,2814.6800890375916,289.807643839419,48069.44937599245,292.94489850948185,352.49818719214625,25.764788648786368
850.0,3842.1155015492504,2747.284459434893,267.3332648065395,50595.33937245543,201.86185116566716,381.0178502138559,22.516222601439196
850.0,4282.938091706322,7172.831821705789,112.98543816793351,14523.273434747032,428.14172898448606,169.21736375987572,6.290796734833598
850.0,4865.151271738267,1948.060949475424,164.64644432548582,17364.279729573856,283.4500454864942,148.75380928524643,9.785511398101356
851.0,1092.519441008397,4160.9937558730235,171.84552872110908,7907.450168770715,320.35842675226615,150.62635412834447,23.583178732499128
851.0,2677.225904446699,1964.3456609897607,205.72422342120376,20473.05317789317,340.48916427093525,179.82604078400024,15.598579823484092
851.0,3387.7695411178865,4549.246456847802,246.97538458691315,51162.41701141223,43.92551472565171,297.1621400379692,14.841921787233598
851.0,3423.814003261148,5786.461114157899,156.99337877078833,19799.12220550149,418.0035692778595,170.98381153814222,8.965328375282914
851.0,3986.614378605599,2660.53846399125,150.3854319733727,15623.18180187566,351.6478344170324,176.53182543709752,10.747038336853524
851.0,4294.098449965517,7125.67375308524,147.20724040382046,5940.175970193944,342.0284851156949,152.4672497983427,23.319388012926343
851.0,5859.744015088112,1617.9983616770492,197.48250070443868,7558.273534651416,159.5020387683971,124.25238681854601,26.88326420228432
852.0,1093.3871222668672,4187.0699127934495,185.3648872630529,8304.317544155225,273.0396751568805,166.76623808319167,28.901069029796155
852.0,2685.455203948706,1952.7802369229858,368.18747918626013,48453.037211698436,4.875087778443308E-6,128.3113781252229,15.091376847355278
852.0,3368.4788482285126,3235.447565825694,229.859830559178,40446.432599934546,211.56112481517684,270.875416715318,14.827833786421884
852.0,3389.3926791425956,4738.907973416619,83.9105032431803,2545.4085269567986,293.2223833419565,124.83616566470945,14.538055110598064
852.0,3468.8237246077174,5802.463966542959,145.31725815500945,19153.38458659682,299.30684385614217,181.73510351665786,8.440099393149275
852.0,3883.4953642397977,2727.859405205225,205.68118340434285,14142.798056389574,261.86383216719025,185.4210429105224,23.237640576107562
852.0,5811.149805792535,1559.9933235285428,230.36452824555536,7727.1066268359145,191.23192224040298,97.01737659574783,27.961590913202063
853.0,2698.4135029959252,1979.780111304204,154.9990487968021,6848.010269591167,373.45592117929647,150.94963343400318,22.207129422214603
853.0,2863.2184568045527,4694.891925482187,147.55853038674198,17166.760623634913,206.46083261227096,148.32175303789194,7.943981402576949
853.0,3388.759057936787,5778.669770601052,165.42660458057577,8699.223629792503,333.05738739219436,146.44296703632082,19.330986263825558
853.0,3508.6463938514357,3480.7010293047742,147.52677748256806,13088.851562486288,271.58968358161235,152.91870073490836,10.705073290756566
853.0,4305.849087936168,7165.9555710296445,104.77248254856276,5336.547322431068,250.1858027954759,115.67136406548863,10.054404128958241
853.0,6573.8513653092505,1172.6234869393713,133.0909285779476,4463.904401393525,184.59134692022354,106.19580493280006,17.724603868192354
854.0,815.561755365772,4080.09972927667,114.84746672556086,2676.913313278749,296.47727932000635,106.52485096678924,22.050188834953047
854.0,2296.3990325609066,3856.7274555114723,156.46498892773852,13175.969391000024,293.3611539062432,153.0946059636761,11.96538998186657
854.0,2646.3212931925873,2000.7996030556753,435.45714024661044,43034.38549799261,26.82198750876714,134.221836031205,24.79754089400007
854.0,2851.382842377842,4709.290038176704,142.34191812282575,10153.979870938365,265.3999962398022,152.25622040851485,12.775370110733382
854.0,3250.232154712828,5750.635852522296,311.92500514621884,31608.639772784427,84.86545533844982,139.45478145015358,18.02023741029998
854.0,4300.582243284044,7164.056775823147,148.43378345787988,14752.11954944018,264.3452022050102,150.3250998672234,9.46311409195897
854.0,5658.855590706242,1567.533348233032,150.49953745802645,7225.0256527741085,222.7990172975816,129.680425286973,17.081062571076366
855.0,2866.4403892601513,3473.110497720927,155.83731044118295,10380.666915019026,315.9376174765008,122.90551775639844,12.114100721301817
855.0,3205.4061718844264,5739.149545597065,205.81245713597426,13827.088193838606,254.80841559990063,172.68363100290023,22.171673618763126
855.0,3397.800029453961,4268.657530987612,148.91950250621332,13158.547527037797,335.43838734085904,133.15504464013148,9.469708523540952
855.0,3657.2422263877647,2816.080753708564,138.80355330520277,5953.0568737630265,253.73272084445213,108.73545310136015,14.818278188389868
855.0,4613.202231936322,2107.153066802749,149.75666478109244,23570.91528923037,233.70359774143222,148.90104999387165,6.002862452868987
855.0,5632.764017951955,1544.1629157634127,141.61424958050418,14897.074095393937,300.7658419450076,146.030972342464,8.299307666301582
855.0,6537.585822381469,1489.6754973572467,106.85733372368298,3102.8483327609533,398.58418353296355,166.41417444750172,25.663864463368405
855.0,7042.705346619994,1037.5235000575578,111.82938600432581,5370.227928545767,326.8551125600676,139.1254427407027,13.629145010380359
856.0,2776.7711011498786,3758.664130719941,231.80514972021066,27366.23671230882,197.08694034751903,188.49827394481613,15.52718347044235
856.0,2841.7535026829396,4469.35521192964,153.18173587642488,22288.39566541446,378.33947559818245,203.10448880795596,8.994645413229033
856.0,3385.5344181562837,4273.821240341195,163.78980375236333,20744.629257811546,355.8751767401898,190.04632430004318,10.333118352175429
856.0,3517.445436749972,3569.2717299021765,193.76882816238268,10094.2011417568,269.8435220648493,125.2984487945437,19.568963645097252
856.0,4612.882661829819,2092.836155202973,143.37125016494133,17389.59090426753,243.2381987817371,142.61685608015446,7.131048275660807
856.0,5653.023032229678,1573.97757603637,161.84153931006338,14471.46599468487,256.8976223135581,185.3401203029345,14.081806234242045
856.0,6464.62511493858,1554.7017053579098,135.37897872592373,5471.89570238771,388.96645150924167,108.54512171182321,15.305486069977253
857.0,357.8471176844246,3973.571561140893,412.30444658858454,55106.67665015326,4.55257425524016E-6,159.40314419516375,20.618639520323413
857.0,2296.7327328126876,3863.3033992355026,155.6441190849825,12604.972171279405,319.57192582891855,191.10497979164424,15.409434624596049
857.0,2511.668131073778,1723.8041734657168,239.35933507782943,8914.901365755404,191.64291563910973,116.61111722891859,31.41315046718643
857.0,2814.6392812988897,4424.989024320609,73.03364118823187,2154.188332615817,404.2812460779407,140.21203269986782,14.608134780761453
857.0,2937.577069917527,3428.367490507212,223.73150449433146,16524.28791551376,187.13404472218605,144.73367471055892,18.400865993002594
857.0,3189.5516124312835,5679.881849203698,143.42524090407068,7555.898978473835,456.6250496196861,182.8052288476599,20.860985769298345
857.0,3325.4554739050545,4730.376813103068,239.46093126912925,13373.26776302616,219.4355892922756,135.95145340752026,24.442814978302945
857.0,3605.8160844171475,6253.992112736791,167.23142157205385,19024.67914003315,268.7643190842502,154.0614215380177,9.54197867721616
857.0,5639.742103096895,1567.9310516607707,159.34964732388443,16852.603348585682,192.04533758011027,156.80610926505017,9.95005949702267
857.0,6482.816317097606,1542.886146604792,149.1425241020818,6926.377461469257,337.5264878001829,116.15821304607577,15.69244984564326
858.0,449.95149227665365,3977.3464896807996,278.04028980830486,25935.634898788372,204.21132801357936,165.3010607619858,20.65754434235932
858.0,2552.6169568229566,3647.013782618456,200.17332862716222,15575.730832542302,413.1066919088005,209.784804148304,22.60505598848086
858.0,2850.0780002059983,3460.367794589013,270.74879278517636,39644.62067460669,145.97749686895537,291.92984285429594,22.592638243950095
858.0,3358.605309958749,4679.348726858139,146.52877888833,9498.489300541129,286.07690773221356,121.94510189393122,11.618974651979148
858.0,3531.537424963883,2893.331676271838,266.4443928688374,12705.933630469328,148.68303035850326,130.3607007395261,30.52251768272343
858.0,3617.7738690847336,6242.987822716472,155.0499206925627,21201.52011112194,253.33330829034244,136.11948614004507,6.53981131338599
858.0,5734.90593939593,1556.8708852033133,246.53202721725143,37765.0878437392,121.9145208815729,229.8611724123071,15.507701536972316
859.0,411.24406368888634,4042.7925369806753,207.75848752821764,9007.944208328425,344.5922921380415,146.755401862537,29.461863918194418
859.0,2483.753592272424,3725.7751198688075,189.32029800056688,21907.145882211487,473.34128338343896,172.31829488610057,11.849754402855597
859.0,3609.1234730720053,2845.273416384349,170.40015786499148,19424.645778933856,272.6771047350054,168.38493882716293,10.589228429395817
859.0,3617.6775516011803,6240.742948569942,150.15521445557158,15293.231597746828,222.65863061339235,183.38842369507384,11.363681846793275
859.0,5904.966093316587,1495.5515724448737,184.9042976512397,29143.69998951083,321.0755435607425,175.62015337825895,8.67746300695957
859.0,7265.516852566372,945.7906073093735,170.26110085737372,12623.36146954424,221.3541384064097,138.94509991126685,13.41963657557421
860.0,2564.4492934945515,3340.4289190685095,232.00717655262127,17089.14389938993,237.83869229467194,195.8517522476088,25.834428463632683
860.0,2559.241832146025,3863.1685557061833,227.17146106453154,36843.48926507509,253.54419381478226,294.75581447241314,17.289860063331314
860.0,3422.438288353116,4198.415810033046,288.77555066485286,39546.81671426789,7.999946956568118E-6,195.9793220802961,17.326505628304332
860.0,3537.0745057482586,3673.901425428917,134.37767337652133,5327.154361882742,535.1196275719815,193.3004847348063,27.439466260112134
860.0,3567.721949968755,2855.9177047356125,225.21755163286835,28936.769268987977,212.11235788271483,209.107227689631,15.371543416877978
860.0,5896.39381938516,1540.7934274172562,151.93083848161984,8842.427447796406,305.73029883136826,174.63823018820383,19.117721282394914
860.0,6432.134224746864,1515.6300858765205,190.50268281957807,14956.72174205002,363.16241321278216,200.76393836162933,20.4126987678581
860.0,7213.182752974177,952.8289824697414,174.84692708623328,11797.681224823858,260.38968054070955,159.21695629664757,17.314375175366262
861.0,2765.216286117319,3977.6879285042287,154.90079585158935,21394.61621400161,377.2324770656614,190.63373801735577,8.997526209097801
861.0,3448.2954045616657,3095.8491044359853,147.78453760387112,7978.004348100259,320.69258418414574,128.8280280732688,14.831413798943187
861.0,3407.5084977444108,4255.076495132082,168.18873159749234,19884.840250647907,368.9990321663012,198.80986660869527,11.877984116757482
861.0,3573.256600653063,3672.6510022361517,132.42417464072477,9713.168100401565,438.3667820740719,193.14190598445612,14.633684725245725
861.0,6419.612389441103,1279.6282080843478,158.34112592616356,15956.588137407132,211.51621213215103,157.43505472669656,10.413808410521291
862.0,1103.3565966245853,4182.374927791522,229.93869481851056,11239.924600089298,265.43029761763455,143.07605851090395,28.202249927972282
862.0,2705.431059706523,3702.0837591467316,162.4531264140025,22500.28256732205,353.90211643037424,205.2215215362999,10.116890955978059
862.0,3456.4538793131533,4107.270889258114,250.1249642980301,41528.31530430498,173.62924706058996,283.66946588396155,17.896352826543108
862.0,5681.883580611893,1557.3135635040094,137.71785533803046,19461.213617772577,326.49752128772207,190.7722620050715,7.833621343863054
862.0,6487.512098879154,1217.6239195011385,166.85788230551287,15437.6007237971,315.3303281162552,184.46308751326373,13.965818161574097
863.0,2675.187987257892,3637.2377066821027,171.69736753662002,8538.788102685483,221.25573121205824,141.0586348143649,20.43365721957264
863.0,5673.089641459696,1522.8677292427708,191.35154161487208,20346.01965823771,256.4778111660743,175.50250519737446,13.265153558819287
863.0,6458.69999634214,1232.5197509521297,176.5037829605213,16608.683406339005,269.39222375323885,218.04809288221446,17.143828435689315
864.0,438.70602481525185,3973.5336001462706,277.11141301874864,20285.901721458795,93.76886568467826,119.31114292803133,18.96996732617899
864.0,2726.71973044738,3668.2398274728084,192.3344115860597,9808.722356361699,167.52950962029806,109.8702203502951,17.42302457023065
864.0,3616.8250560201095,6254.945691473951,136.5703325437823,4799.315237941121,226.10320415146646,121.22194880054879,19.78608610487238
864.0,6579.154262149067,1524.1810331454287,144.26497569763447,2597.8750126715554,258.480552249541,110.59565375153876,37.12949702744966
865.0,1128.0995972061273,4210.28175849204,88.36351207481898,1766.8082463462454,315.8014490951293,102.76383000965255,19.106867551684406
865.0,2663.656280103114,3639.0547898030964,164.5719995672107,7257.770571200265,226.43090653193556,102.51365195479725,16.103382651848126
865.0,3446.435928652344,4666.344677609971,103.48750794468738,1949.210447228085,231.62635124990848,100.78358342631122,23.265410407919248
865.0,3559.935712528266,3889.6501871696732,198.0174586584751,8483.069005489997,183.7724011803428,116.30245525576319,22.56434713005301
865.0,3634.618924558409,6294.117303210897,153.13075258171693,17700.952208525916,250.48989000942123,161.47349292878005,9.014089168263963
865.0,5875.926959120569,1579.1766352660866,171.54112761527506,6706.191051392925,235.56624081774225,114.57792783470967,21.112349771692678
866.0,766.0178724369331,4053.1699258071076,303.36882404697013,25637.94176311657,130.36625143420648,133.84128787433602,20.16223969152679
866.0,3453.949788862914,3068.168397960585,176.4424623883234,11618.711894138529,189.0212538445479,113.72315800353483,12.839049481309122
866.0,3511.6123408168955,3863.6362025578374,166.54685774372314,4956.238488389806,197.31251955785132,97.6027847460318,22.947882814265686
